id_municipio,alunos,taxa_prevista,taxa_real_2024,meta_2025,meta_2030,nome,sigla_uf,gap_previsto_meta_2025
2903508,124,0.37048712570178066,0.33064516129032256,58.11,80.0,Belo Campo,BA,-21.06128742982193
2920502,179,0.40417362115252786,0.43575418994413406,61.46,80.0,Maracás,BA,-21.042637884747215
1506559,158,0.4317816768017797,0.4050632911392405,64.14,80.0,Santa Luzia do Pará,PA,-20.96183231982203
2500809,104,0.48271206713023207,0.47115384615384615,69.17,80.0,Araçagi,PB,-20.898793286976797
2929503,269,0.3916676394153251,0.46096654275092935,59.74,80.0,São Sebastião do Passé,BA,-20.573236058467494
2915601,556,0.3508945801961366,0.37410071942446044,55.62,80.0,Itamaraju,BA,-20.53054198038634
3305703,134,0.5578710211423705,0.753731343283582,76.25,80.0,Sumidouro,RJ,-20.46289788576295
2927002,268,0.33021035596566517,0.332089552238806,53.38,80.0,Rio Real,BA,-20.358964403433482
1504505,354,0.3085788951380456,0.2909604519774011,51.16,80.0,Melgaço,PA,-20.30211048619544
2801009,125,0.31753849828134095,0.352,52.05,80.0,Campo do Brito,SE,-20.296150171865904
2912806,148,0.46578164734138494,0.3783783783783784,66.82,80.0,Ibirapuã,BA,-20.241835265861496
2921104,226,0.4059902130960602,0.4690265486725664,60.77,80.0,Medeiros Neto,BA,-20.17097869039398
2702355,206,0.3671695424262743,0.6796116504854369,56.78,80.0,Craíbas,AL,-20.06304575737257
2701001,238,0.5558321095906531,0.8823529411764706,75.55,80.0,Boca da Mata,AL,-19.966789040934685
1507904,395,0.48479763304061974,0.5240506329113924,68.33,80.0,Soure,PA,-19.850236695938023
1600253,105,0.404039366641207,0.41904761904761906,60.1,80.0,Itaubal,AP,-19.696063335879302
2806107,130,0.3241460391035299,0.38461538461538464,52.05,80.0,Rosário do Catete,SE,-19.63539608964701
1600535,337,0.5032353285886945,0.685459940652819,69.95,80.0,Porto Grande,AP,-19.626467141130554
2922003,392,0.39524957177018705,0.47959183673469385,59.15,80.0,Mucuri,BA,-19.625042822981293
2910750,117,0.3490914233522565,0.49572649572649574,54.5,80.0,Fátima,BA,-19.590857664774347
2802809,235,0.31875775411155094,0.3446808510638298,51.41,80.0,Indiaroba,SE,-19.534224588844904
1501105,276,0.38128408479125053,0.5362318840579711,57.48,80.0,Bagre,PA,-19.35159152087494
2210607,413,0.5261369258634421,0.7360774818401937,71.92,80.0,São Raimundo Nonato,PI,-19.306307413655794
2412005,712,0.4222387290641897,0.34129213483146065,61.37,80.0,São Gonçalo do Amarante,RN,-19.14612709358103
1600238,150,0.5633535996666956,0.7333333333333333,75.44,80.0,Ferreira Gomes,AP,-19.104640033330433
2913200,289,0.3531996942828408,0.328719723183391,54.41,80.0,Ibotirama,BA,-19.090030571715914
2921203,184,0.3922524129225813,0.3695652173913043,58.25,80.0,Miguel Calmon,BA,-19.024758707741874
2902401,122,0.3560595414979181,0.3360655737704918,54.6,80.0,Aurelino Leal,BA,-18.994045850208195
2917300,120,0.3696819317753559,0.2916666666666667,55.64,80.0,Ituberá,BA,-18.67180682246441
2909604,151,0.4137492403142723,0.4304635761589404,59.99,80.0,Crisópolis,BA,-18.615075968572775
2907509,231,0.3659241546183153,0.3939393939393939,55.19,80.0,Catu,BA,-18.59758453816847
2924801,138,0.36325417124001336,0.4057971014492754,54.9,80.0,Piritiba,BA,-18.574582875998665
2928604,395,0.36922800539978473,0.369620253164557,55.44,80.0,Santo Amaro,BA,-18.517199460021523
2105427,252,0.6142987659191742,0.6031746031746031,79.94,80.0,Itinga do Maranhão,MA,-18.510123408082578
2921054,127,0.354200885686471,0.4251968503937008,53.91,80.0,Matina,BA,-18.489911431352894
2930709,1151,0.3611603150121854,0.42137271937445697,54.58,80.0,Simões Filho,BA,-18.463968498781462
2933406,100,0.4366117748092895,0.45,62.1,80.0,Wagner,BA,-18.438822519071053
2907301,203,0.37264529447219186,0.3054187192118227,55.58,80.0,Castro Alves,BA,-18.31547055278081
2511905,182,0.5890747797036546,0.5054945054945055,77.17,80.0,Pitimbu,PB,-18.26252202963454
2600906,151,0.5403810374586191,0.5496688741721855,72.29,80.0,Amaraji,PE,-18.251896254138096
2805802,125,0.3291975652181346,0.344,51.13,80.0,Riachão do Dantas,SE,-18.21024347818654
1300201,164,0.44425785936815476,0.8414634146341463,62.63,80.0,Atalaia do Norte,AM,-18.20421406318453
2516508,123,0.6063710264243751,0.9105691056910569,78.82,80.0,Taperoá,PB,-18.18289735756248
2905206,428,0.41107013516588364,0.3901869158878505,59.19,80.0,Caetité,BA,-18.08298648341163
2920601,167,0.3992057085366095,0.5449101796407185,58.0,80.0,Maragogipe,BA,-18.079429146339045
1703800,113,0.3799672712270765,0.504424778761062,56.06,80.0,Buriti do Tocantins,TO,-18.06327287729235
2918001,927,0.33018491429910557,0.3948220064724919,51.06,80.0,Jequié,BA,-18.041508570089448
2922250,118,0.2760412483397776,0.22033898305084745,45.61,80.0,Muquém de São Francisco,BA,-18.00587516602224
2112605,277,0.5976057127459775,0.3898916967509025,77.72,80.0,Urbano Santos,MA,-17.959428725402248
2703205,249,0.4040123636591898,0.5100401606425703,58.34,80.0,Igreja Nova,AL,-17.93876363408102
2905602,191,0.3013438081434462,0.24607329842931938,48.06,80.0,Camacan,BA,-17.925619185655382
1506583,246,0.4438162135102651,0.43089430894308944,62.25,80.0,Santa Maria das Barreiras,PA,-17.86837864897349
1505106,538,0.41168512246428957,0.550185873605948,58.97,80.0,Óbidos,PA,-17.801487753571045
2407708,120,0.4783289412910584,0.44166666666666665,65.63,80.0,Montanhas,RN,-17.797105870894157
2926301,172,0.33702831067004624,0.38372093023255816,51.47,80.0,Riachão do Jacuípe,BA,-17.767168932995375
2904050,150,0.3503210801023723,0.34,52.79,80.0,Bonito,BA,-17.75789198976277
2414803,132,0.48048634428545345,0.44696969696969696,65.66,80.0,Vera Cruz,RN,-17.611365571454655
3540903,191,0.5840155846557875,0.6282722513089005,75.99,80.0,Pradópolis,SP,-17.588441534421243
2901353,109,0.29668651771112364,0.28440366972477066,47.23,80.0,Andorinha,BA,-17.56134822888763
3509403,218,0.5677323552478878,0.5504587155963303,74.32,80.0,Cajuru,SP,-17.546764475211212
2910404,153,0.3663734351206761,0.37254901960784315,54.03,80.0,Encruzilhada,BA,-17.392656487932392
2914703,375,0.3695019752287809,0.4106666666666667,54.29,80.0,Itaberaba,BA,-17.339802477121907
2202901,265,0.4096132629483371,0.37358490566037733,58.23,80.0,Corrente,PI,-17.268673705166286
2923209,196,0.3397838784189602,0.39285714285714285,51.24,80.0,Oliveira dos Brejinhos,BA,-17.261612158103986
2930154,439,0.3252129787576783,0.26651480637813213,49.76,80.0,Serra do Ramalho,BA,-17.23870212423217
2501302,203,0.5455375031063583,0.4433497536945813,71.77,80.0,Aroeiras,PB,-17.21624968936417
3162005,239,0.602358043436798,0.7615062761506276,77.38,80.0,São Gonçalo do Sapucaí,MG,-17.144195656320193
1505064,707,0.46481080702423005,0.5007072135785007,63.57,80.0,Novo Repartimento,PA,-17.088919297576993
2909703,144,0.38871850475450775,0.4375,55.94,80.0,Cristópolis,BA,-17.06814952454922
2928901,307,0.3909502806461278,0.5407166123778502,56.06,80.0,São Desidério,BA,-16.964971935387226
2604403,128,0.5151748802703486,0.6328125,68.48,80.0,Chã de Alegria,PE,-16.96251197296514
4210001,186,0.6304592399395853,0.6290322580645161,80.0,80.0,Luiz Alves,SC,-16.95407600604147
2920106,111,0.36332215895469633,0.23423423423423423,53.26,80.0,Mairi,BA,-16.927784104530367
5005681,239,0.6308258285180898,0.4895397489539749,80.0,80.0,Mundo Novo,MS,-16.91741714819102
4215455,157,0.5577058464476286,0.49044585987261147,72.64,80.0,Sangão,SC,-16.869415355237145
2927200,247,0.34558356402949775,0.2793522267206478,51.35,80.0,Ruy Barbosa,BA,-16.791643597050225
2806602,101,0.3172816905648542,0.37623762376237624,48.51,80.0,Santo Amaro das Brotas,SE,-16.781830943514574
3137700,209,0.577681019024553,0.6985645933014354,74.49,80.0,Lajinha,MG,-16.72189809754469
2609105,123,0.6331660273947453,0.967479674796748,80.0,80.0,Machados,PE,-16.683397260525474
2906907,225,0.36669629945217086,0.49777777777777776,53.33,80.0,Caravelas,BA,-16.66037005478291
2100436,165,0.5664077765811326,0.5212121212121212,73.29,80.0,Alto Alegre do Maranhão,MA,-16.64922234188674
2933208,405,0.3541256462673711,0.38271604938271603,52.02,80.0,Vera Cruz,BA,-16.607435373262895
1100122,1481,0.6347218399847425,0.6630654962862931,80.0,80.0,Ji-Paraná,RO,-16.52781600152575
2205854,102,0.5135600632318982,0.5588235294117647,67.86,80.0,Madeiro,PI,-16.503993676810182
2921500,251,0.2909393928007886,0.2749003984063745,45.54,80.0,Monte Santo,BA,-16.446060719921135
3535408,171,0.635634704472227,0.9239766081871345,80.0,80.0,Panorama,SP,-16.436529552777294
2930600,144,0.30724871205040805,0.2569444444444444,47.13,80.0,Serrolândia,BA,-16.405128794959197
2932200,151,0.28225924735899444,0.31125827814569534,44.61,80.0,Ubaitaba,BA,-16.384075264100556
5003751,176,0.6041325983127092,0.5738636363636364,76.78,80.0,Eldorado,MS,-16.366740168729088
1507151,194,0.40664090895041594,0.39690721649484534,57.03,80.0,São Domingos do Araguaia,PA,-16.365909104958405
2932002,216,0.3989699382200955,0.4027777777777778,56.24,80.0,Uauá,BA,-16.343006177990453
3162807,151,0.6367534227218702,0.7019867549668874,80.0,80.0,São João Evangelista,MG,-16.324657727812983
2206605,116,0.5495502368601427,0.5689655172413793,71.24,80.0,Monte Alegre do Piauí,PI,-16.284976313985723
2504306,221,0.4703851232076146,0.4660633484162896,63.31,80.0,Catolé do Rocha,PB,-16.27148767923854
2916807,112,0.3503530840244701,0.4107142857142857,51.29,80.0,Itarantim,BA,-16.25469159755299
2923407,151,0.40402498936260145,0.3576158940397351,56.65,80.0,Palmas de Monte Alto,BA,-16.247501063739854
2509057,129,0.5617614256787533,0.21705426356589147,72.42,80.0,Marcação,PB,-16.24385743212467
2902906,487,0.33459098708826274,0.3059548254620123,49.7,80.0,Barra do Choça,BA,-16.240901291173728
1502103,1141,0.3674879469163522,0.39526730937773885,52.96,80.0,Cametá,PA,-16.211205308364775
2504900,115,0.48053956115331964,0.4782608695652174,64.13,80.0,Cruz do Espírito Santo,PB,-16.07604388466803
2931608,143,0.41845681475444474,0.44755244755244755,57.92,80.0,Teolândia,BA,-16.07431852455553
2913606,1378,0.3059238524795529,0.2663280116110305,46.65,80.0,Ilhéus,BA,-16.05761475204471
2910701,434,0.31263215801972244,0.31336405529953915,47.32,80.0,Euclides da Cunha,BA,-16.056784198027756
2910057,555,0.3323099739128488,0.3225225225225225,49.24,80.0,Dias d'Ávila,BA,-16.00900260871512
3117702,129,0.6400134835682131,0.7829457364341085,80.0,80.0,Conceição do Rio Verde,MG,-15.99865164317869
2929305,203,0.33948630333651286,0.24630541871921183,49.94,80.0,São Gonçalo dos Campos,BA,-15.99136966634871
5002100,321,0.3943877181711327,0.48598130841121495,55.41,80.0,Bela Vista,MS,-15.971228182886726
2928703,467,0.31705139847761843,0.4089935760171306,47.64,80.0,Santo Antônio de Jesus,BA,-15.934860152238159
2910727,787,0.3265949967790476,0.38373570520965694,48.55,80.0,Eunápolis,BA,-15.890500322095242
2507705,150,0.4454483932126453,0.46,60.43,80.0,Juazeirinho,PB,-15.885160678735474
2202505,118,0.512904598057072,0.4830508474576271,67.14,80.0,Caracol,PI,-15.8495401942928
2903409,168,0.3363016902031438,0.3392857142857143,49.47,80.0,Belmonte,BA,-15.839830979685615
3159902,161,0.6421409576445158,0.8074534161490683,80.0,80.0,Santo Antônio do Amparo,MG,-15.785904235548415
2919926,186,0.3739895049024301,0.25806451612903225,53.18,80.0,Madre de Deus,BA,-15.78104950975699
2110609,321,0.6034407643903955,0.6822429906542056,76.12,80.0,São Bernardo,MA,-15.77592356096045
2803500,766,0.3354541268737421,0.3733681462140992,49.32,80.0,Lagarto,SE,-15.77458731262579
2925105,389,0.39822117928299694,0.42930591259640105,55.58,80.0,Poções,BA,-15.757882071700301
3306206,348,0.5435054121734066,0.603448275862069,70.09,80.0,Vassouras,RJ,-15.73945878265934
2401107,176,0.4557348783873133,0.42613636363636365,61.3,80.0,Areia Branca,RN,-15.726512161268666
5107354,109,0.4493510651991036,0.3486238532110092,60.66,80.0,São José do Xingu,MT,-15.724893480089634
2932101,131,0.4228123782635216,0.3893129770992366,57.97,80.0,Ubaíra,BA,-15.688762173647838
1503507,198,0.4081266157078066,0.5050505050505051,56.48,80.0,Irituia,PA,-15.667338429219335
2108207,267,0.5622166786808092,0.6404494382022472,71.87,80.0,Pedreiras,MA,-15.64833213191909
3540606,519,0.6000010470770825,0.7013487475915221,75.58,80.0,Porto Feliz,SP,-15.579895292291752
2900801,250,0.4096981655194719,0.296,56.52,80.0,Alcobaça,BA,-15.550183448052813
3306107,718,0.4986443392226315,0.5571030640668524,65.41,80.0,Valença,RJ,-15.545566077736844
2913903,326,0.3222523101289858,0.25153374233128833,47.77,80.0,Ipiaú,BA,-15.54476898710142
2916401,537,0.3684483486000443,0.3221601489757914,52.38,80.0,Itapetinga,BA,-15.535165139995577
2205706,305,0.5236649744421806,0.521311475409836,67.87,80.0,Luís Correia,PI,-15.503502555781942
1502855,172,0.35307926635324516,0.42441860465116277,50.81,80.0,Curuá,PA,-15.50207336467549
1502301,465,0.4497330843628079,0.4946236559139785,60.45,80.0,Capitão Poço,PA,-15.476691563719214
2806008,112,0.3232736538156197,0.4107142857142857,47.8,80.0,Ribeirópolis,SE,-15.472634618438029
1302553,186,0.4223447717043022,0.22043010752688172,57.7,80.0,Manaquiri,AM,-15.465522829569785
2708402,398,0.43679137786061717,0.5050251256281407,59.11,80.0,São José da Tapera,AL,-15.430862213938283
1303304,252,0.6458748137716595,0.5238095238095238,80.0,80.0,Novo Aripuanã,AM,-15.412518622834057
2508604,176,0.42421967711844233,0.4431818181818182,57.83,80.0,Lucena,PB,-15.408032288155766
2211308,184,0.45696408073220285,0.42934782608695654,61.1,80.0,Valença do Piauí,PI,-15.403591926779718
1508050,227,0.5831877914309329,0.6255506607929515,73.69,80.0,Trairão,PA,-15.371220856906703
2927705,364,0.37650737692665814,0.37362637362637363,52.99,80.0,Santa Cruz Cabrália,BA,-15.339262307334188
2923100,202,0.3311276219019741,0.21287128712871287,48.45,80.0,Olindina,BA,-15.337237809802595
5001243,139,0.6043353168822956,0.7338129496402878,75.77,80.0,Aral Moreira,MS,-15.336468311770439
2909307,214,0.34852655578294056,0.26635514018691586,50.18,80.0,Correntina,BA,-15.327344421705945
2919702,114,0.43829572711907816,0.4473684210526316,59.12,80.0,Macarani,BA,-15.290427288092182
2911204,214,0.32195652575113487,0.4719626168224299,47.47,80.0,Gandu,BA,-15.274347424886514
2501500,148,0.45222039295231464,0.5472972972972973,60.49,80.0,Bananeiras,PB,-15.26796070476854
2803401,137,0.26139308403299777,0.39416058394160586,41.37,80.0,Japoatã,SE,-15.230691596700222
2908002,115,0.3535007858560816,0.391304347826087,50.58,80.0,Coaraci,BA,-15.229921414391839
2922805,101,0.32001324853370683,0.3465346534653465,47.23,80.0,Nova Itarana,BA,-15.228675146629314
5001102,644,0.5793464526235436,0.5807453416149069,73.13,80.0,Aquidauana,MS,-15.195354737645637
2400208,325,0.3912873942667706,0.40615384615384614,54.25,80.0,Açu,RN,-15.121260573322935
2917607,527,0.4213098014622386,0.5370018975332068,57.21,80.0,Jaguaquara,BA,-15.079019853776138
2906709,162,0.36175512722742165,0.30864197530864196,51.24,80.0,Cândido Sales,BA,-15.06448727725784
2906600,120,0.42467425277387316,0.4166666666666667,57.5,80.0,Candiba,BA,-15.032574722612686
2932804,115,0.3292083469342775,0.33043478260869563,47.93,80.0,Utinga,BA,-15.00916530657225
2801405,126,0.3268637337250967,0.3412698412698413,47.68,80.0,Carira,SE,-14.993626627490329
3542909,101,0.6449226133440006,0.5445544554455446,79.46,80.0,Ribeirão Bonito,SP,-14.967738665599938
2104677,281,0.6241047516719296,0.608540925266904,77.35,80.0,Governador Nunes Freire,MA,-14.939524832807038
2408300,176,0.30350734623259645,0.2840909090909091,45.24,80.0,Nova Cruz,RN,-14.889265376740358
2914000,415,0.29886757303950684,0.344578313253012,44.77,80.0,Ipirá,BA,-14.883242696049319
2925303,2200,0.42639751561592776,0.455,57.5,80.0,Porto Seguro,BA,-14.860248438407226
5002209,398,0.4722604141265555,0.5904522613065326,62.07,80.0,Bonito,MS,-14.843958587344453
2802106,540,0.33190481690708695,0.31296296296296294,48.03,80.0,Estância,SE,-14.839518309291307
2905404,286,0.35507828428303234,0.32867132867132864,50.33,80.0,Cairu,BA,-14.822171571696764
2106607,269,0.5990106692159507,0.3420074349442379,74.7,80.0,Matões,MA,-14.798933078404936
2807402,416,0.39291566789711496,0.4639423076923077,54.06,80.0,Tobias Barreto,SE,-14.768433210288507
1504307,197,0.5710237743448969,0.4720812182741117,71.85,80.0,Maracanã,PA,-14.747622565510298
4105904,204,0.6532585437333918,0.7843137254901961,80.0,80.0,Colorado,PR,-14.674145626660817
2207504,150,0.457673250418543,0.4666666666666667,60.39,80.0,Palmeirais,PI,-14.622674958145701
2800506,149,0.2769375997474187,0.44966442953020136,42.28,80.0,Areia Branca,SE,-14.586240025258128
1501303,1438,0.42794623011899113,0.39777468706536856,57.38,80.0,Barcarena,PA,-14.58537698810089
2804607,221,0.32498943481895404,0.28054298642533937,47.02,80.0,Nossa Senhora das Dores,SE,-14.5210565181046
2612703,101,0.6550419871435165,0.6435643564356436,80.0,80.0,Santa Maria do Cambucá,PE,-14.495801285648355
2929107,141,0.424270788209711,0.41134751773049644,56.92,80.0,São Felipe,BA,-14.492921179028905
2409902,115,0.3881704755117542,0.3391304347826087,53.3,80.0,Pendências,RN,-14.482952448824577
2906808,332,0.30053262617628795,0.2319277108433735,44.53,80.0,Cansanção,BA,-14.476737382371205
2800704,139,0.27967691355950786,0.34532374100719426,42.44,80.0,Brejo Grande,SE,-14.472308644049214
2913705,229,0.2993410706253131,0.30131004366812225,44.36,80.0,Inhambupe,BA,-14.425892937468689
2800407,108,0.3122495198646008,0.28703703703703703,45.65,80.0,Arauá,SE,-14.425048013539918
2700300,2473,0.3784567517062466,0.438334007278609,52.24,80.0,Arapiraca,AL,-14.394324829375343
1304237,296,0.4260517426348188,0.30405405405405406,56.94,80.0,Tonantins,AM,-14.334825736518113
1200351,136,0.5179704946328645,0.625,66.11,80.0,Marechal Thaumaturgo,AC,-14.31295053671355
2903805,140,0.3329670667861224,0.32142857142857145,47.58,80.0,Boa Vista do Tupim,BA,-14.28329332138776
4304408,467,0.647904648779672,0.4732334047109208,79.06,80.0,Canela,RS,-14.269535122032806
3300803,474,0.45904655357762236,0.4978902953586498,60.17,80.0,Cachoeiras de Macacu,RJ,-14.265344642237764
2933505,154,0.37190370499722414,0.3116883116883117,51.45,80.0,Wenceslau Guimarães,BA,-14.25962950027759
2605202,406,0.486261369854983,0.3078817733990148,62.84,80.0,Escada,PE,-14.213863014501698
1501725,207,0.6109366850672435,0.8743961352657005,75.29,80.0,Brasil Novo,PA,-14.19633149327565
2916500,326,0.2895623972797503,0.5122699386503068,43.15,80.0,Itapicuru,BA,-14.193760272024967
2905909,189,0.35960069173982834,0.2804232804232804,50.15,80.0,Campo Alegre de Lourdes,BA,-14.189930826017168
1506302,191,0.46922470597393695,0.4973821989528796,61.11,80.0,Salvaterra,PA,-14.187529402606302
2708808,336,0.35964528912193305,0.4226190476190476,50.14,80.0,São Sebastião,AL,-14.175471087806699
1100080,197,0.6584589201557551,0.5989847715736041,80.0,80.0,Costa Marques,RO,-14.154107984424485
3112505,110,0.6414466799408349,0.7818181818181819,78.27,80.0,Capim Branco,MG,-14.125332005916505
2404606,122,0.3949358482891405,0.3114754098360656,53.6,80.0,Ielmo Marinho,RN,-14.106415171085949
2403608,578,0.4428891898084172,0.34429065743944637,58.39,80.0,Extremoz,RN,-14.10108101915828
2414001,137,0.4070341323024038,0.40145985401459855,54.8,80.0,Tangará,RN,-14.096586769759618
2103505,392,0.5208857077351654,0.5,66.17,80.0,Colinas,MA,-14.081429226483465
2705705,276,0.38683588786210077,0.4528985507246377,52.75,80.0,Olho d'Água das Flores,AL,-14.06641121378992
2908101,207,0.4481024758860246,0.5169082125603864,58.82,80.0,Cocos,BA,-14.009752411397542
2108108,211,0.634002666875019,0.9052132701421801,77.38,80.0,Paulo Ramos,MA,-13.979733312498091
2902054,115,0.36174921927590364,0.3826086956521739,50.14,80.0,Araças,BA,-13.96507807240964
2914802,931,0.3215842429485821,0.2975295381310419,46.12,80.0,Itabuna,BA,-13.961575705141783
2909406,105,0.3932972532274961,0.41904761904761906,53.23,80.0,Cotegipe,BA,-13.900274677250387
2507903,110,0.46183640604940956,0.4636363636363636,60.06,80.0,Juripiranga,PB,-13.876359395059048
3556800,159,0.5503554788238029,0.6037735849056604,68.85,80.0,Viradouro,SP,-13.814452117619709
2929255,158,0.33616362383007115,0.33544303797468356,47.41,80.0,São Gabriel,BA,-13.793637616992882
2917003,247,0.2911328446406406,0.21052631578947367,42.9,80.0,Itiúba,BA,-13.78671553593594
2907004,115,0.28123332665778455,0.33043478260869563,41.91,80.0,Cardeal da Silva,BA,-13.78666733422154
5006275,135,0.63692866833302,0.7851851851851852,77.46,80.0,Paraíso das Águas,MS,-13.767133166697995
2932507,196,0.37361707768183305,0.5816326530612245,51.08,80.0,Una,BA,-13.71829223181669
2928109,251,0.33006550618647945,0.26294820717131473,46.72,80.0,Santa Maria da Vitória,BA,-13.713449381352056
3101508,259,0.5871506468186037,0.5598455598455598,72.42,80.0,Além Paraíba,MG,-13.704935318139626
2803302,167,0.40528668554398484,0.5808383233532934,54.23,80.0,Japaratuba,SE,-13.701331445601511
2503506,137,0.6594638558785177,0.6277372262773723,79.64,80.0,Cacimba de Dentro,PB,-13.693614412148222
3304904,4415,0.4314775066985319,0.4378255945639864,56.76,80.0,São Gonçalo,RJ,-13.61224933014681
2504405,152,0.6486057183449015,0.9342105263157895,78.47,80.0,Conceição,PB,-13.60942816550984
2924207,132,0.30452971362103964,0.20454545454545456,44.06,80.0,Pedro Alexandre,BA,-13.607028637896036
5002704,10001,0.4024269209339393,0.5169483051694831,53.84,80.0,Campo Grande,MS,-13.597307906606076
1505908,430,0.6123213332633558,0.8116279069767441,74.82,80.0,Porto de Moz,PA,-13.587866673664415
1300144,245,0.5079298047111869,0.6204081632653061,64.37,80.0,Apuí,AM,-13.577019528881316
2914653,313,0.32144294323627076,0.24920127795527156,45.71,80.0,Itabela,BA,-13.565705676372922
2924405,391,0.25836303250975823,0.22506393861892582,39.38,80.0,Pilão Arcado,BA,-13.543696749024178
2922656,176,0.32322546645414807,0.26136363636363635,45.83,80.0,Nordestina,BA,-13.507453354585195
1504950,218,0.3586617358034301,0.4954128440366973,49.35,80.0,Nova Esperança do Piriá,PA,-13.483826419656992
2708501,398,0.3889368737183627,0.5376884422110553,52.35,80.0,São Luís do Quitunde,AL,-13.45631262816373
