id_municipio,alunos,soma_rw,soma_w,taxa_real_2024,risco_previsto,nome,sigla_uf
3542909,101,39.41359059346297,111.0000019,0.5445544554455446,0.3550773866559994,Ribeirão Bonito,SP
4117602,629,275.39195453816393,775.71,0.5453100158982512,0.3550192140595892,Palmas,PR
3147105,854,335.3194217754566,944.63,0.765807962529274,0.3549743516249289,Pará de Minas,MG
3525300,1024,393.247720659036,1108.0000015,0.55078125,0.35491671491575894,Jaú,SP
3148004,1280,502.4774846956712,1416.73,0.803125,0.3546741331768729,Patos de Minas,MG
2100303,212,91.17693145062522,257.09000000000003,0.45754716981132076,0.3546498558894753,Aldeias Altas,MA
4205902,624,355.1981781428747,1001.66,0.6778846153846154,0.3546095263291683,Gaspar,SC
1505502,1446,579.7537887249317,1634.98,0.5705394190871369,0.35459381076522756,Paragominas,PA
1303304,252,103.07875920734534,291.08,0.5238095238095238,0.3541251862283405,Novo Aripuanã,AM
3205002,6396,2630.162852255575,7434.51,0.6072545340838024,0.3537775660071175,Serra,ES
1506104,133,51.67266087004898,146.14000000000001,0.5037593984962406,0.353583282263918,Primavera,PA
2705606,138,49.115453308051706,138.93,0.39855072463768115,0.35352661993847045,Novo Lino,AL
4316907,1694,768.1178083602151,2173.8408332999998,0.4085005903187721,0.3533459288250528,Santa Maria,RS
5100805,128,47.376538679044344,134.1,0.7421875,0.35329260759913755,Apiacás,MT
2916856,166,58.6191184098253,166.0,0.5421686746987951,0.353127219336297,Itatim,BA
5005707,801,313.2075146921271,887.08,0.6017478152309613,0.35307696565374835,Naviraí,MS
3128303,210,77.30746354677592,218.97,0.6476190476190476,0.3530504797313601,Guaranésia,MG
3142007,120,44.45232691107538,125.95,0.5416666666666666,0.35293629941306376,Mirabela,MG
3505609,356,141.13663924232048,400.0000011,0.5140449438202247,0.3528415971354868,Barrinha,SP
2507101,143,56.13864143280513,159.13,0.8321678321678322,0.35278477617548626,Itapororoca,PB
5106224,883,344.5383809265371,976.85,0.7474518686296716,0.35270346616833403,Nova Mutum,MT
2111029,173,64.15986516289351,181.96,0.7052023121387283,0.35260422709877726,São João do Carú,MA
1100114,595,228.05703344816231,647.32,0.653781512605042,0.35230957401001406,Jaru,RO
4204608,2022,887.3051092535862,2519.11,0.6043521266073195,0.35222960063418673,Criciúma,SC
4205308,129,55.38235298908509,157.24,0.6666666666666666,0.3522154222149904,Faxinal dos Guedes,SC
3170909,173,66.59439172047124,189.09,0.6936416184971098,0.35218357248120596,Varzelândia,MG
4304408,467,199.02596063369117,565.2615405,0.4732334047109208,0.352095351220328,Canela,RS
3201308,4438,1785.8096127775939,5078.43,0.6471383506083822,0.35164600334701746,Cariacica,ES
3533007,181,66.78998309837895,190.0000035,0.5966850828729282,0.35152622035809045,Nova Granada,SP
2608453,139,49.61750573907274,141.16,0.5971223021582733,0.35149834045815204,Lagoa do Carro,PE
3522505,3253,1254.025775510097,3567.9999908,0.5561020596372579,0.3514646240873239,Itapevi,SP
2307304,2361,842.0512263538222,2396.11,0.5959339263024143,0.3514242778310771,Juazeiro do Norte,CE
2504405,152,62.96282738696054,179.18,0.9342105263157895,0.35139428165509845,Conceição,PB
3507100,292,112.31171282159855,320.0000011,0.5376712328767124,0.350974101361022,Bom Jesus dos Perdões,SP
3125705,108,42.1614665985611,120.15,0.75,0.3509069213363387,Felixlândia,MG
5106216,172,64.61648170145192,184.22,0.686046511627907,0.3507571474402992,Nova Canaã do Norte,MT
3162955,328,121.00756687186922,345.21,0.7530487804878049,0.3505332026067299,São José da Lapa,MG
3144706,177,68.77137787556201,196.28,0.7231638418079096,0.3503738428549114,Nova Era,MG
3133709,162,67.1984169591402,191.89,0.8024691358024691,0.3501923860500297,Itatiaiuçu,MG
3204302,182,70.38731213323747,201.07,0.6978021978021978,0.35006371976544226,Presidente Kennedy,ES
3502903,374,147.70829724807538,422.0000042,0.5641711229946524,0.3500196582416892,Araçoiaba da Serra,SP
3139805,156,57.07464290188678,163.09,0.6858974358974359,0.34995795512837563,Mar de Espanha,MG
5203302,363,135.5720936326422,387.98,0.6225895316804407,0.34943062434311617,Bela Vista de Goiás,GO
4216305,277,170.20467299854246,487.15,0.6967509025270758,0.3493886338880067,São João Batista,SC
2607307,363,129.98698411597968,372.12,0.7052341597796143,0.3493146944963444,Ipubi,PE
5221858,2096,827.6711176775851,2370.32,0.642175572519084,0.3491811728701547,Valparaíso de Goiás,GO
3128006,306,116.97844469875294,335.13,0.7320261437908496,0.34905393339525836,Guanhães,MG
3152501,1194,468.3678234366239,1342.14,0.6892797319932998,0.3489709146859671,Pouso Alegre,MG
2107902,201,74.68098860236968,214.02,0.5870646766169154,0.3489439706680202,Passagem Franca,MA
3522802,122,46.75707150267355,134.0000006,0.7049180327868853,0.34893336786054874,Itaporanga,SP
3514106,249,93.11120210128347,266.9999984,0.5742971887550201,0.34873109610207204,Dois Córregos,SP
3503802,505,188.66104714527793,540.9999923,0.5445544554455446,0.34872652464042914,Artur Nogueira,SP
4321204,490,180.25473361198698,517.0000018,0.45102040816326533,0.34865518952496644,Taquara,RS
2615300,346,123.44922508718652,354.13,0.7745664739884393,0.34859860810207133,Timbaúba,PE
3117900,117,44.62739296879157,128.14000000000001,0.8376068376068376,0.3482705866145744,Congonhal,MG
3506003,2786,1110.4194482980706,3189.000008,0.5997846374730796,0.34820302461977,Bauru,SP
3133204,111,42.11995014541171,121.01,0.8558558558558559,0.3480699954170044,Itanhomi,MG
